player_id,fullname,height,weight,position,from_year,to_year,birth_date,hall_of_fame
birdja01,Jabari Bird,6-6,198,G,2018,2018,1994-07-03,n
birdje01,Jerry Bird,6-6,210,F,1959,1959,1935-02-02,n
birdla01,Larry Bird,6-9,220,F,1980,1992,1956-12-07,y
birdsot01,Otis Birdsong,6-3,190,G,1978,1989,1955-12-09,n
bishoga01,Gale Bishop,6-3,195,F,1949,1949,1922-06-04,n
bitadgo01,Goga Bitadze,6-11,250,C,2020,2025,1999-07-20,n
bitimon01,Onuralp Bitim,6-6,215,F,2024,2024,1999-03-31,n
biyombi01,Bismack Biyombo,6-8,255,C-F,2012,2025,1992-08-28,n
bjeline01,Nemanja Bjelica,6-10,234,F,2016,2022,1988-05-09,n
blabuw01,Uwe Blab,7-1,252,C,1986,1990,1962-03-26,n
blackan01,Anthony Black,6-7,198,G,2024,2025,2004-01-20,n
blackch01,Charlie Black,6-5,200,F-C,1949,1952,1921-06-15,n
blackle01,Leaky Black,6-9,205,F,2024,2024,1999-06-14,n
blackno01,Norman Black,6-5,185,G,1981,1981,1957-11-12,n
blackta01,Tarik Black,6-9,250,C-F,2015,2018,1991-11-22,n
blackto01,Tom Black,6-10,220,C,1971,1971,1941-07-09,n
blackro01,Rolando Blackman,6-6,190,G,1982,1994,1959-02-26,n
blackal01,Alex Blackwell,6-6,250,F,1993,1993,1970-06-27,n
blackco01,Cory Blackwell,6-6,210,F,1985,1985,1963-03-27,n
blackja01,James Blackwell,6-0,190,G,1995,1995,1968-02-25,n
blackna01,Nate Blackwell,6-4,170,G,1988,1988,1965-02-15,n
blairde01,DeJuan Blair,6-7,270,F-C,2010,2016,1989-04-22,n
blakest01,Steve Blake,6-3,172,G,2004,2016,1980-02-26,n
blakean01,Antonio Blakeney,6-4,192,G,2018,2019,1996-10-04,n
blalowi01,Will Blalock,6-0,205,G,2007,2007,1983-09-08,n
blanege01,George Blaney,6-1,175,G,1962,1962,1939-11-12,n
blankla01,Lance Blanks,6-4,190,G,1991,1993,1966-09-09,n
blantri01,Ricky Blanton,6-7,215,F,1993,1993,1966-04-21,n
blatcan01,Andray Blatche,6-11,235,F,2006,2014,1986-08-22,n
blaylmo01,Mookie Blaylock,6-0,180,G,1990,2002,1967-03-20,n
bledser01,Eric Bledsoe,6-1,214,G,2011,2022,1989-12-09,n
blevike01,Keljin Blevins,6-4,200,F,2021,2022,1995-11-24,n
blevile01,Leon Blevins,6-2,160,G,1951,1951,1926-06-25,n
blockjo01,John Block,6-9,207,F-C,1967,1976,1944-04-16,n
bloommi01,Mike Bloom,6-6,190,F-C,1948,1949,1915-01-14,n
blossja01,Jaron Blossomgame,6-8,220,F,2019,2019,1993-09-16,n
blounco01,Corie Blount,6-9,240,F,1994,2004,1969-01-04,n
blounma01,Mark Blount,7-0,230,C,2001,2009,1975-11-30,n
blueva01,Vander Blue,6-4,200,G,2014,2018,1992-07-17,n
blumera01,Ray Blume,6-4,185,G,1982,1982,1958-09-23,n
bobbne01,Nelson Bobb,6-0,170,G,1950,1953,1924-02-25,n
bobbito01,Tony Bobbitt,6-4,190,G,2005,2005,1979-10-22,n
bockhbu01,Bucky Bockhorn,6-4,200,G,1959,1965,1933-07-08,n
boehebu01,Buddy Boeheim,6-6,205,G,2023,2024,1999-11-11,n
boerwto01,Tom Boerwinkle,7-0,265,C,1969,1978,1945-08-23,n
boganke01,Keith Bogans,6-5,215,G-F,2004,2014,1980-05-12,n
bogdabo01,Bogdan Bogdanović,6-5,220,G,2018,2025,1992-08-18,n
bogdabo02,Bojan Bogdanović,6-7,226,G-F,2015,2024,1989-04-18,n
boguemu01,Muggsy Bogues,5-3,136,G,1988,2001,1965-01-09,n
bogutan01,Andrew Bogut,7-0,260,C,2006,2019,1984-11-28,n
bohanet01,Etdrick Bohannon,6-9,220,F,1998,2001,1973-05-29,n
bolbo01,Bol Bol,7-3,220,F-C,2020,2025,1999-11-16,n
bolma01,Manute Bol,7-7,200,C,1986,1995,1962-10-16,n
boldejo01,Jonah Bolden,6-8,220,F,2019,2020,1996-01-02,n
boldema01,Marques Bolden,6-10,249,C,2020,2024,1998-04-17,n
bolgebi01,Bill Bolger,6-5,205,F,1954,1954,1931-08-21,n
bolmale01,Leandro Bolmaro,6-6,200,F,2022,2023,2000-09-11,n
bolomjo01,Joel Bolomboy,6-9,235,F,2017,2018,1994-01-28,n
bolstdo01,Doug Bolstorff,6-4,195,G,1958,1958,1931-10-29,n
bonsage01,George Bon Salle,6-8,220,F,1962,1962,1935-07-01,n
bonaad01,Adem Bona,6-10,235,F-C,2025,2025,2003-03-28,n
bondph01,Phil Bond,6-2,175,G,1978,1978,1954-07-27,n
bondwa01,Walter Bond,6-5,200,G,1993,1995,1969-02-01,n
bonejo01,Jordan Bone,6-2,180,G,2020,2021,1997-11-05,n
boneyde01,Dexter Boney,6-4,185,G,1997,1997,1970-04-27,n
bongais01,Isaac Bonga,6-8,180,G,2019,2022,1999-11-08,n
bonharo01,Ron Bonham,6-5,192,F,1965,1968,1942-05-31,n
bonnean01,Anthony Bonner,6-8,215,F,1991,1996,1968-06-08,n
bonnema01,Matt Bonner,6-10,235,F,2005,2016,1980-04-05,n
bookebu01,Butch Booker,6-10,230,C,1970,1970,1945-07-20,n
bookede01,Devin Booker,6-6,206,G,2016,2025,1996-10-30,n
bookeme01,Melvin Booker,6-2,185,G,1996,1997,1972-08-20,n
booketr01,Trevor Booker,6-8,228,F,2011,2018,1987-11-25,n
boonejo01,Josh Boone,6-10,237,F-C,2007,2010,1984-11-21,n
boonero01,Ron Boone,6-2,200,G-F,1969,1981,1946-09-06,n
boothca01,Calvin Booth,6-11,230,C,2000,2009,1976-05-07,n
boothke01,Keith Booth,6-6,226,F,1998,1999,1974-10-09,n
boozebo01,Bob Boozer,6-8,215,F,1961,1971,1937-04-26,n
boozeca01,Carlos Boozer,6-9,258,F-C,2003,2015,1981-11-20,n
borchcu01,Curtis Borchardt,7-0,240,C,2004,2005,1980-09-13,n
bornhja01,Jake Bornheimer,6-5,200,F-C,1949,1950,1927-06-29,n
borrela01,Lazaro Borrell,6-8,220,F,2000,2000,1972-09-20,n
borsaik01,Ike Borsavage,6-8,220,C-F,1951,1951,1924-07-25,n
borylvi01,Vince Boryla,6-5,210,F,1950,1954,1927-03-11,n
boshch01,Chris Bosh,6-11,235,F-C,2004,2016,1984-03-24,y
bostiji01,Jim Bostic,6-7,225,F,1978,1978,1953-01-28,n
bostobr01,Brandon Boston Jr.,6-7,185,G-F,2022,2025,2001-11-28,n
bostola01,Lawrence Boston,6-8,225,F,1980,1980,1956-05-18,n
bosweto01,Tom Boswell,6-9,220,F-C,1976,1984,1953-10-02,n
bouchch01,Chris Boucher,6-9,200,F,2018,2025,1993-01-11,n
bouknja01,James Bouknight,6-5,190,G,2022,2024,2000-09-18,n
boumtru01,Ruben Boumtje-Boumtje,7-0,257,C,2002,2004,1978-05-20,n
bouyeja01,Jamaree Bouyea,6-2,180,G,2023,2025,1999-06-27,n
bovendo01,Don Boven,6-4,210,F-G,1950,1953,1925-03-06,n
bowdlca01,Cal Bowdler,6-10,245,F,2000,2002,1977-03-31,n
bowenbr02,Brian Bowen,6-6,190,F,2020,2021,1998-10-02,n
bowenbr01,Bruce Bowen,6-7,185,F,1997,2009,1971-06-14,n
bowenry01,Ryan Bowen,6-7,215,F,2000,2010,1975-11-20,n
bowento01,Tommie Bowens,6-8,220,F-C,1968,1970,1940-07-07,n
bowiean01,Anthony Bowie,6-6,190,G-F,1989,1998,1963-11-09,n
bowiesa01,Sam Bowie,7-1,235,C-F,1985,1995,1961-03-17,n
bowlior01,Orb Bowling,6-10,215,C,1968,1968,1939-03-21,n
bowmair01,Ira Bowman,6-5,195,G,2000,2002,1973-06-11,n
bowmaky01,Ky Bowman,6-1,187,G,2020,2020,1997-06-16,n
bowmana01,Nate Bowman,6-10,230,C,1967,1972,1943-03-19,n
boycedo01,Donnie Boyce,6-5,196,G,1996,1997,1973-09-02,n
boydde01,Dennis Boyd,6-1,175,G,1979,1979,1954-05-21,n
boydfr01,Freddie Boyd,6-2,180,G,1973,1978,1950-06-13,n
boydke01,Ken Boyd,6-5,195,F,1975,1975,1952-03-25,n
boykiea01,Earl Boykins,5-5,135,G,1999,2012,1976-06-02,n
boykoha01,Harry Boykoff,6-10,225,C,1950,1951,1922-07-24,n
boynewi01,Winford Boynes,6-6,185,G-F,1979,1981,1957-05-17,n
bozemce01,Cedric Bozeman,6-6,207,G,2007,2007,1983-03-07,n
bracest01,Steve Bracey,6-1,175,G,1973,1975,1950-08-01,n
brackcr01,Craig Brackins,6-10,230,F,2011,2012,1987-10-09,n
braddga01,Gary Bradds,6-8,210,F,1965,1971,1942-07-26,n
bradlal02,Alex Bradley,6-6,215,F,1982,1982,1959-10-30,n
bradlal01,Alonzo Bradley,6-6,190,F,1978,1980,1953-10-16,n
bradlav01,Avery Bradley,6-3,180,G,2011,2022,1990-11-26,n
bradlbi02,Bill Bradley,5-11,165,G,1968,1968,1941-06-16,n
bradlbi01,Bill Bradley,6-5,205,F-G,1968,1977,1943-07-28,y
bradlch01,Charles Bradley,6-5,215,G,1982,1984,1959-05-16,n
bradldu01,Dudley Bradley,6-6,195,G-F,1980,1989,1957-03-19,n
bradlji01,Jim Bradley,6-8,215,F,1974,1976,1952-03-16,n
bradljo01,Joe Bradley,6-3,175,G,1950,1950,1928-09-24,n
bradlmi01,Michael Bradley,6-10,245,F-C,2002,2006,1979-04-18,n
bradlsh01,Shawn Bradley,7-6,235,C,1994,2005,1972-03-22,n
bradlto01,Tony Bradley,6-10,248,F-C,2018,2025,1998-01-08,n
bradtma01,Mark Bradtke,6-10,265,C-F,1997,1997,1968-09-27,n
braggma01,Marques Bragg,6-8,230,F,1996,1996,1970-03-24,n
braggto01,Torraye Braggs,6-8,245,F,2004,2005,1976-05-15,n
bramlaj01,A.J. Bramlett,6-10,227,C,2000,2000,1977-01-10,n
brancad01,Adrian Branch,6-7,185,F-G,1987,1990,1963-11-17,n
brandel01,Elton Brand,6-9,275,F-C,2000,2016,1979-03-11,n
brandte01,Terrell Brandon,5-11,180,G,1992,2002,1970-05-20,n
branhma01,Malaki Branham,6-4,180,G,2023,2025,2003-05-12,n
brannbo01,Bob Brannum,6-5,215,F-C,1950,1955,1926-05-28,n
bransbr01,Brad Branson,6-10,220,C-F,1982,1983,1958-09-24,n
bransje01,Jesse Branson,6-7,195,F,1966,1968,1942-01-07,n
brantja01,Jarrell Brantley,6-5,250,F,2020,2023,1996-06-07,n
brascji01,Jim Brasco,6-1,170,G,1953,1953,1931-02-03,n
bratzmi01,Mike Bratz,6-2,185,G,1978,1986,1955-10-17,n
braunca01,Carl Braun,6-5,180,G-F,1948,1962,1927-09-25,y
braunch01,Christian Braun,6-6,218,G,2023,2025,2001-04-17,n
brazdig01,Ignas Brazdeikis,6-6,221,F,2020,2022,1999-01-08,n
breauti01,Tim Breaux,6-7,215,F,1995,1998,1970-09-19,n
bremejr01,J.R. Bremer,6-2,185,G,2003,2004,1980-09-19,n
brennpe01,Pete Brennan,6-6,205,F,1959,1959,1936-09-23,n
brennto01,Tom Brennan,6-3,195,F,1955,1955,1930-08-06,n
breuera01,Randy Breuer,7-3,230,C,1984,1994,1960-10-11,n
breweco01,Corey Brewer,6-9,186,F-G,2008,2020,1986-03-05,n
breweja01,Jamison Brewer,6-4,184,G,2002,2005,1980-11-19,n
breweji01,Jim Brewer,6-9,210,F-C,1974,1982,1951-12-03,n
brewero01,Ron Brewer,6-4,180,G,1979,1986,1955-07-16,n
brewero02,Ronnie Brewer,6-7,220,G-F,2007,2014,1985-03-20,n
brezepr01,Primož Brezec,7-2,252,C,2002,2010,1979-10-02,n
brianfr01,Frankie Brian,6-1,180,G,1950,1956,1923-05-01,n
brickfr01,Frank Brickowski,6-9,240,F-C,1985,1997,1959-08-14,n
bridgju01,Junior Bridgeman,6-5,210,F-G,1976,1987,1953-09-17,n
bridgbi01,Bill Bridges,6-6,228,F-C,1963,1975,1939-04-04,n
bridgja01,Jalen Bridges,6-8,225,F,2025,2025,2001-05-14,n
bridgmi01,Mikal Bridges,6-6,209,F-G,2019,2025,1996-08-30,n
bridgmi02,Miles Bridges,6-7,225,G-F,2019,2025,1998-03-21,n
brighal01,Al Brightman,6-2,195,F,1947,1947,1923-09-22,n
brimaam01,Amida Brimah,6-10,230,C,2021,2021,1994-02-11,n
brindau01,Aud Brindley,6-4,175,F,1947,1947,1923-12-31,n
briscis01,Isaiah Briscoe,6-3,215,G,2019,2019,1996-04-13,n
briskjo01,John Brisker,6-5,210,F-G,1970,1975,1947-06-15,n
brissos01,Oshae Brissett,6-7,210,F,2020,2024,1998-06-20,n
bristal01,Allan Bristow,6-7,210,F-G,1974,1983,1951-08-23,n
brittty01,Tyrone Britt,6-4,190,G,1968,1968,1944-04-18,n
brittwa01,Wayman Britt,6-2,185,G,1978,1978,1952-08-31,n
brittmi01,Mike Brittain,7-0,235,C,1986,1987,1963-06-21,n
brittda01,Dave Britton,6-4,180,G,1981,1981,1958-08-29,n
brockiz01,Izaiah Brockington,6-4,200,G,2024,2024,1999-07-12,n
brockjo01,Jon Brockman,6-7,255,F,2010,2012,1987-03-20,n
broekry01,Ryan Broekhoff,6-6,215,F,2019,2020,1990-08-23,n
brogaji01,Jim Brogan,6-4,185,G,1982,1983,1958-02-24,n
brogdma01,Malcolm Brogdon,6-4,229,G,2017,2025,1992-12-11,n
brokaga01,Gary Brokaw,6-4,178,G,1975,1978,1954-01-11,n
brookpr01,Price Brookfield,6-4,185,F-G,1949,1950,1920-05-11,n
brookcl01,Clarence Brookins,6-4,190,F,1971,1971,,n
brookaa01,Aaron Brooks,6-0,161,G,2008,2018,1985-01-14,n
brookar01,Armoni Brooks,6-3,195,G,2021,2024,1998-06-05,n
brookdi01,Dillon Brooks,6-6,225,F-G,2018,2025,1996-01-22,n
brookke02,Keion Brooks Jr.,6-7,210,F,2025,2025,2000-08-07,n
brookke01,Kevin Brooks,6-6,200,F,1992,1994,1969-10-12,n
brookma01,MarShon Brooks,6-5,200,G-F,2012,2019,1989-01-26,n
brookmi01,Michael Brooks,6-7,220,F,1981,1988,1958-08-17,n
brooksc01,Scott Brooks,5-11,165,G,1989,1998,1965-07-31,n
brownan01,Andre Brown,6-9,245,F,2007,2009,1981-05-12,n
brownan02,Anthony Brown,6-7,210,F-G,2016,2018,1992-10-10,n
brownbo01,Bob Brown,6-4,205,F,1949,1950,1923-11-12,n
brownbo02,Bobby Brown,6-2,175,G,2009,2018,1984-09-24,n
brownbr01,Bruce Brown,6-4,202,G-F,2019,2025,1996-08-15,n
brownch02,Charlie Brown Jr.,6-6,199,G,2020,2024,1997-02-02,n
brownch05,Chaundee Brown Jr.,6-5,215,G-F,2022,2022,1998-12-04,n
brownch01,Chucky Brown,6-7,214,F,1990,2002,1968-02-29,n
brownda02,Damone Brown,6-9,200,F,2002,2005,1979-06-28,n
brownda01,Darrel Brown,6-2,175,F,1949,1949,1923-03-14,n
brownde01,Dee Brown,6-1,160,G,1991,2002,1968-11-29,n
brownde03,Dee Brown,6-0,185,G,2007,2009,1984-08-17,n
brownde04,Derrick Brown,6-7,225,F,2010,2012,1987-09-08,n
brownde02,Devin Brown,6-5,220,G,2003,2010,1978-12-30,n
browner01,Ernest Brown,7-0,244,C,2002,2002,1979-05-17,n
brownfr01,Fred Brown,6-3,182,G,1972,1984,1948-08-07,n
brownge01,George Brown,6-6,190,F,1958,1958,1935-10-30,n
brownge02,Gerald Brown,6-4,210,G,1999,1999,1975-07-28,n
browngr01,Greg Brown III,6-7,205,F,2022,2024,2001-09-01,n
brownha01,Harold Brown,6-0,155,G,1947,1947,1923-10-02,n
brownja01,Jabari Brown,6-4,215,G,2015,2015,1992-12-18,n
brownja02,Jaylen Brown,6-6,223,F-G,2017,2025,1996-10-24,n
brownjo01,John Brown,6-7,220,F,1974,1980,1951-12-14,n
brownke01,Kedrick Brown,6-7,222,G,2002,2005,1981-03-18,n
brownke03,Kendall Brown,6-8,205,G-F,2023,2024,2003-05-11,n
brownko01,Kobe Brown,6-7,250,G-F,2024,2025,2000-01-01,n
brownkw01,Kwame Brown,6-11,270,F,2002,2013,1982-03-10,n
brownla01,Larry Brown,5-9,160,G,1968,1972,1940-09-14,y
brownle01,Leon Brown,6-3,190,F,1947,1947,1919-10-12,n
brownle02,Lewis Brown,6-11,225,C,1981,1981,1955-02-19,n
brownlo01,Lorenzo Brown,6-5,189,G,2014,2019,1990-08-26,n
brownma01,Marcus Brown,6-3,185,G,1997,2000,1974-04-03,n
brownma02,Markel Brown,6-3,190,G,2015,2018,1992-01-29,n
brownmi01,Mike Brown,6-9,257,C-F,1987,1997,1963-07-19,n
brownmo01,Moses Brown,7-2,245,C,2020,2025,1999-10-13,n
brownmy01,Myron Brown,6-3,180,G,1992,1992,1969-11-03,n
brownpj01,P.J. Brown,6-11,225,F-C,1994,2008,1969-10-14,n
brownra02,Randy Brown,6-2,190,G,1992,2003,1968-05-22,n
brownra01,Raymond Brown,6-8,220,F,1990,1990,1965-07-05,n
brownri01,Rickey Brown,6-10,215,C-F,1981,1985,1958-08-20,n
brownro01,Roger Brown,6-5,205,F-G,1968,1975,1942-05-22,y
brownro02,Roger Brown,6-11,225,C,1973,1980,1950-02-23,n
brownsh01,Shannon Brown,6-4,205,G,2007,2015,1985-11-29,n
brownst01,Stan Brown,6-3,200,F,1948,1952,1929-06-27,n
brownst02,Sterling Brown,6-5,219,G,2018,2023,1995-02-10,n
brownti01,Tierre Brown,6-2,189,G,2002,2005,1979-06-03,n
brownto01,Tony Brown,6-6,185,F-G,1985,1992,1960-07-29,n
browntr01,Troy Brown Jr.,6-6,215,G-F,2019,2024,1999-07-28,n
brownji01,Jim Browne,6-10,235,C,1949,1950,1930-01-01,n
brundst01,Stanley Brundy,6-6,210,F,1990,1990,1967-11-13,n
brunkbr01,Brian Brunkhorst,6-6,208,F,1969,1969,1945-06-12,n
brunsge01,George Bruns,6-0,160,G,1973,1973,1946-08-30,n
brunsja01,Jalen Brunson,6-2,190,G,2019,2025,1996-08-31,n
brunsri01,Rick Brunson,6-4,190,G,1998,2006,1972-06-14,n
brussni01,Nicolás Brussino,6-7,195,G-F,2017,2018,1993-03-02,n
bryanel01,Elijah Bryant,6-5,210,G,2021,2021,1995-04-19,n
bryanem01,Em Bryant,6-1,175,G,1965,1972,1938-11-04,n
bryanjo01,Joe Bryant,6-9,185,F-C,1976,1983,1954-10-19,n
bryanko01,Kobe Bryant,6-6,212,G-F,1997,2016,1978-08-23,y
bryanma01,Mark Bryant,6-9,245,F-C,1989,2003,1965-04-25,n
bryanth01,Thomas Bryant,6-10,248,C,2018,2025,1997-07-31,n
bryanwa01,Wallace Bryant,7-0,245,C,1984,1986,1959-07-14,n
brynto01,Torgeir Bryn,6-9,250,C,1990,1990,1964-08-08,n
buccige01,George Bucci,6-3,200,G,1976,1976,1953-07-09,n
buchash01,Shaq Buchanan,6-3,190,G,2022,2022,1997-01-30,n
buckhjo01,Joe Buckhalter,6-7,210,F,1962,1963,1937-08-01,n
bucknst01,Steve Bucknall,6-6,215,G,1990,1990,1966-03-17,n
buckncl01,Cleveland Buckner,6-9,210,F-C,1962,1963,1938-08-17,n
buckngr01,Greg Buckner,6-4,210,G,2000,2009,1976-09-16,n
bucknqu01,Quinn Buckner,6-3,190,G,1977,1986,1954-08-20,n
buddda01,Dave Budd,6-6,205,F,1961,1965,1938-10-28,n
budinch01,Chase Budinger,6-7,209,F,2010,2016,1988-05-22,n
budkowa01,Walt Budko,6-5,220,F-C,1949,1952,1925-07-30,n
buechju01,Jud Buechler,6-6,220,F-G,1991,2002,1968-06-19,n
bufkiko01,Kobe Bufkin,6-4,195,G,2024,2025,2003-09-21,n
buforro01,Rodney Buford,6-5,189,G-F,2000,2005,1977-11-02,n
bullama01,Matt Bullard,6-10,215,F,1991,2002,1967-06-05,n
bullore01,Reggie Bullock,6-6,205,G-F,2014,2024,1991-03-16,n
buncela01,Larry Bunce,7-0,240,C,1968,1969,1945-07-29,n
bunchgr01,Greg Bunch,6-6,190,F,1979,1979,1956-05-15,n
buntdi01,Dick Bunt,6-0,170,G,1953,1953,1930-07-13,n
buntibi01,Bill Buntin,6-7,250,C-F,1966,1966,1942-05-05,n
buntibi02,Bill Bunting,6-8,200,F-C,1970,1972,1947-08-26,n
burdeti01,Ticky Burden,6-2,185,G,1976,1978,1953-02-28,n
burkepa01,Pat Burke,6-11,250,C-F,2003,2007,1973-12-14,n
burketr01,Trey Burke,6-0,185,G,2014,2022,1992-11-12,n
burkmro01,Roger Burkman,6-5,175,G,1982,1982,1958-05-22,n
burksal01,Alec Burks,6-6,214,G,2012,2025,1991-07-20,n
burksan01,Antonio Burks,6-1,200,G,2005,2006,1980-02-25,n
burleke01,Kevin Burleson,6-3,205,G,2006,2006,1979-09-04,n
burleto01,Tom Burleson,7-2,225,C,1975,1981,1952-02-24,n
burmaja01,Jack Burmaster,6-3,190,G,1950,1950,1926-12-23,n
burnsda01,David Burns,6-2,180,G,1982,1982,1958-07-03,n
burnsev01,Evers Burns,6-8,260,F,1994,1994,1971-08-24,n
burnsji01,Jim Burns,6-3,195,G,1968,1968,1945-09-21,n
burresc01,Scott Burrell,6-7,218,G-F,1994,2001,1971-01-12,n
burriar01,Art Burris,6-5,220,F,1951,1952,1924-04-07,n
burroju01,Junior Burrough,6-8,242,F,1996,1996,1973-01-18,n
burrobo01,Bob Burrow,6-7,228,C-F,1957,1958,1934-06-29,n
burtode02,Deonte Burton,6-4,240,G,2019,2023,1994-01-31,n
burtoed01,Ed Burton,6-6,225,F,1962,1965,1939-08-13,n
burtowi01,Willie Burton,6-8,210,F-G,1991,1999,1968-05-26,n
burttst01,Steve Burtt,6-2,185,G,1985,1993,1962-11-05,n
busedo01,Don Buse,6-4,190,G,1973,1985,1950-08-10,n
bustida01,David Bustion,6-8,215,F,1973,1973,1949-08-30,n
butchdo01,Donnie Butcher,6-2,200,G,1962,1966,1936-02-08,n
butleal01,Al Butler,6-2,175,G,1962,1965,1938-07-09,n
butleca01,Caron Butler,6-7,228,F,2003,2016,1980-03-13,n
butlegr01,Greg Butler,6-11,240,C,1989,1991,1966-03-11,n
butleja01,Jackie Butler,6-10,250,F-C,2005,2007,1985-03-10,n
butleja02,Jared Butler,6-3,195,G,2022,2025,2000-08-25,n
butleji01,Jimmy Butler,6-7,230,F-G,2012,2025,1989-09-14,n
butlejo01,John Butler,7-0,175,C,2023,2023,2002-12-04,n
butlemi01,Mike Butler,6-2,170,G,1969,1972,1946-10-22,n
butlemi02,Mitchell Butler,6-5,210,G-F,1994,2004,1970-12-15,n
butlera01,Rasual Butler,6-7,215,F-G,2003,2016,1979-05-23,n
buyckdw01,Dwight Buycks,6-3,190,G,2014,2018,1989-03-06,n
buzelma01,Matas Buzelis,6-10,209,F,2025,2025,2004-10-13,n
byarsde01,Derrick Byars,6-7,220,F,2012,2012,1984-04-25,n
bynuman01,Andrew Bynum,7-0,285,C,2006,2014,1987-10-27,n
bynumwi01,Will Bynum,6-0,185,G,2006,2015,1983-01-04,n
byrdwa01,Walt Byrd,6-7,205,F,1970,1970,,n
byrnema01,Marty Byrnes,6-7,215,F,1979,1983,1956-04-30,n
byrneto01,Tommy Byrnes,6-3,175,F-G,1947,1951,1923-02-19,n
bytzumi01,Michael Bytzura,6-1,170,F,1947,1947,1922-06-18,n
cabarza01,Žarko Čabarkapa,6-11,235,F,2004,2006,1981-05-21,n
cableba01,Barney Cable,6-7,175,F,1959,1964,1935-07-29,n
cabocbr01,Bruno Caboclo,6-9,218,F-C,2015,2021,1995-09-21,n
cacokde01,Devontae Cacok,6-7,240,F,2020,2022,1996-10-08,n
caffeja01,Jason Caffey,6-8,255,F,1996,2003,1973-06-12,n
cagemi01,Michael Cage,6-9,224,F-C,1985,2000,1962-01-28,n
cainja01,Jamal Cain,6-7,191,F,2023,2025,1999-03-20,n
calabge01,Gerry Calabrese,6-1,175,G,1951,1952,1925-02-04,n
calatni01,Nick Calathes,6-6,213,G,2014,2015,1989-02-07,n
caldejo01,José Calderón,6-3,200,G,2006,2019,1981-09-28,n
caldwad01,Adrian Caldwell,6-8,265,F-C,1990,1998,1966-07-04,n
caldwji01,Jim Caldwell,6-10,240,C,1968,1969,1943-01-28,n
caldwjo01,Joe Caldwell,6-5,195,F-G,1965,1975,1941-11-01,n
caldwke01,Kentavious Caldwell-Pope,6-5,204,G,2014,2025,1993-02-18,n
calhobi01,Bill Calhoun,6-3,180,F-G,1949,1955,1927-11-04,n
calhoco01,Corky Calhoun,6-7,210,F,1973,1980,1950-11-01,n
calipde01,Demetrius Calip,6-1,165,G,1992,1992,1969-11-18,n
callato01,Tom Callahan,6-1,180,G,1947,1947,1921-06-02,n
callori01,Rick Calloway,6-6,180,F,1991,1991,1966-12-12,n
calveer01,Ernie Calverley,5-10,145,G,1947,1949,1924-01-30,n
calvima01,Mack Calvin,6-0,165,G,1970,1981,1947-07-27,n
camarto01,Toumani Camara,6-8,220,F,2024,2025,2000-05-08,n
cambrde01,Dexter Cambridge,6-7,224,F,1993,1993,1970-01-29,n
cambyma01,Marcus Camby,6-11,220,C-F,1997,2013,1974-03-22,n
campafa01,Facundo Campazzo,5-10,195,G,2021,2023,1991-03-23,n
campbel01,Elden Campbell,6-11,215,C,1991,2005,1968-07-23,n
campbto01,Tony Campbell,6-7,215,F-G,1985,1995,1962-05-07,n
canaais01,Isaiah Canaan,6-0,201,G,2014,2019,1991-05-21,n
cancavl01,Vlatko Čančar,6-8,236,F,2020,2025,1997-04-10,n
cannade01,Devin Cannady,6-2,183,G,2021,2022,1996-05-21,n
cannola01,Larry Cannon,6-4,195,G,1970,1974,1947-04-12,n
capelca01,Clint Capela,6-10,240,C,2015,2025,1994-05-18,n
caracde01,Derrick Caracter,6-9,275,F,2011,2011,1988-05-04,n
cardfr01,Frank Card,6-7,195,F,1969,1973,1944-12-28,n
cardibr01,Brian Cardinal,6-8,245,F,2001,2012,1977-05-02,n
careyve01,Vernon Carey Jr.,6-9,270,C,2021,2023,2001-02-25,n
carlho01,Howie Carl,5-9,160,G,1962,1962,1938-06-07,n
carlich01,Chet Carlisle,6-5,195,F-C,1947,1947,1916-11-02,n
carlige01,Geno Carlisle,6-3,180,G,2005,2005,1976-08-13,n
carliri01,Rick Carlisle,6-5,210,G,1985,1990,1959-10-27,n
carlodo01,Don Carlos,6-5,210,G-F,1969,1969,1944-03-03,n
carlsal01,Al Carlson,6-11,235,C,1976,1976,1951-09-17,n
carlsbr01,Branden Carlson,7-0,220,C,2025,2025,1999-06-14,n
carlsdo01,Don Carlson,6-0,170,G-F,1947,1951,1919-03-22,n
carnebo01,Bob Carney,6-3,170,G,1955,1955,1932-08-03,n
carnero01,Rodney Carney,6-7,205,F,2007,2011,1984-04-15,n
carpebo01,Bob Carpenter,6-5,200,F-C,1950,1951,1917-11-06,n
carran01,Antoine Carr,6-9,225,F-C,1985,2000,1961-07-23,n
carrau01,Austin Carr,6-4,200,G,1972,1981,1948-03-10,n
carrch01,Chris Carr,6-5,207,G,1996,2001,1974-03-12,n
carrco01,Cory Carr,6-3,210,G,1999,1999,1975-12-05,n
carrke01,Kenny Carr,6-7,220,F,1978,1987,1955-08-15,n
carrml01,M.L. Carr,6-6,205,F-G,1976,1985,1951-01-09,n
carrida01,Darel Carrier,6-3,185,G,1968,1973,1940-10-26,n
carribo01,Bob Carrington,6-6,195,G-F,1978,1980,1953-07-03,n
carrica01,Bub Carrington,6-4,190,G,2025,2025,2005-07-21,n
carrode01,DeMarre Carroll,6-6,215,F,2010,2020,1986-07-27,n
carrojo01,Joe Barry Carroll,7-0,225,C-F,1981,1991,1958-07-24,n
